No,Tahun,Bulan,Kode,Nama,Luas Tan Akhir Bulan Lalu,Luas Panen Habis,Luas Panen Belum Habis,Luas Rusak,Luas Tambah Tanam,Luas Tan Akhir,Produksi Habis (Kw),Produksi Belum Habis (Kw),Harga Jual Petani (Rp/Kg),Produksi_Habis_kg,Produksi_BelumHabis_kg,Produksi_kg,Luas_Panen_ha,Bulan_Angka,is_zero_produksi,is_outlier,Periode,Suhu_Rata,Curah_Hujan,Total_Pupuk_Kg,bulan_sin,bulan_cos,lag1_produksi,rolling3_produksi,komoditas_id,komoditas_oh_Bawang Daun,komoditas_oh_Bawang Merah,komoditas_oh_Bawang Putih,komoditas_oh_Bayam,komoditas_oh_Buncis,komoditas_oh_Cabai Besar,komoditas_oh_Cabai Keriting,komoditas_oh_Cabai Rawit,komoditas_oh_Jamur Lainnya,komoditas_oh_Jamur Merang,komoditas_oh_Jamur Tiram,komoditas_oh_Kacang Panjang,komoditas_oh_Kangkung,komoditas_oh_Kembang Kol,komoditas_oh_Kentang,komoditas_oh_Kubis,komoditas_oh_Labu Siam,komoditas_oh_Melon,komoditas_oh_Mentimun,komoditas_oh_Paprika,komoditas_oh_Petsai/Sawi,komoditas_oh_Semangka,komoditas_oh_Stroberi,komoditas_oh_Terung,komoditas_oh_Tomat,komoditas_oh_Wortel,split
933,2025,Desember,SBR,Stroberi,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,12,1,False,2025-12-01,23.2,384.4,375.0,-2.4492935982947064e-16,1.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,test
961,2026,Januari,SBR,Stroberi,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,1,False,2026-01-01,22.2,282.1,375.0,0.49999999999999994,0.8660254037844387,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,test
989,2026,Februari,SBR,Stroberi,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,2,1,False,2026-02-01,22.5,306.3,375.0,0.8660254037844386,0.5000000000000001,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,test
1017,2026,Maret,SBR,Stroberi,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,3,1,False,2026-03-01,23.0,315.8,375.0,1.0,6.123233995736766e-17,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,test
102,2023,April,TRG,Terung,15,4,11,0,4,15,320.0,880,4000,32000.0,88000,120000.0,15,4,0,False,2023-04-01,23.3,309.0,400.0,0.8660254037844387,-0.49999999999999983,128000.0,106666.66666666667,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
128,2023,Mei,TRG,Terung,15,0,15,0,0,15,0.0,1200,4000,0.0,120000,120000.0,15,5,0,False,2023-05-01,23.6,285.2,400.0,0.49999999999999994,-0.8660254037844387,120000.0,117333.33333333333,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
154,2023,Juni,TRG,Terung,15,0,0,0,0,15,0.0,0,5345,0.0,0,0.0,0,6,1,False,2023-06-01,23.3,300.0,400.0,1.2246467991473532e-16,-1.0,120000.0,122666.66666666667,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
180,2023,Juli,TRG,Terung,15,2,0,0,2,15,120.0,0,4300,12000.0,0,12000.0,2,7,0,False,2023-07-01,23.0,120.9,400.0,-0.4999999999999998,-0.8660254037844388,0.0,80000.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
206,2023,Agustus,TRG,Terung,15,1,0,0,1,15,70.0,0,4000,7000.0,0,7000.0,1,8,0,False,2023-08-01,23.9,114.7,400.0,-0.8660254037844384,-0.5000000000000004,12000.0,44000.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
232,2023,September,TRG,Terung,15,2,0,0,2,15,145.0,0,8000,14500.0,0,14500.0,2,9,0,False,2023-09-01,24.8,177.0,400.0,-1.0,-1.8369701987210297e-16,7000.0,6333.333333333333,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
258,2023,Oktober,TRG,Terung,15,4,0,0,4,15,280.0,0,8000,28000.0,0,28000.0,4,10,0,False,2023-10-01,25.6,297.6,400.0,-0.8660254037844386,0.5000000000000001,14500.0,11166.666666666666,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
284,2023,November,TRG,Terung,15,7,8,0,7,15,525.0,600,7000,52500.0,60000,112500.0,15,11,0,False,2023-11-01,24.1,393.0,400.0,-0.5000000000000004,0.8660254037844384,28000.0,16500.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
310,2023,Desember,TRG,Terung,15,5,0,0,5,15,400.0,0,7000,40000.0,0,40000.0,5,12,0,False,2023-12-01,23.9,384.4,400.0,-2.4492935982947064e-16,1.0,112500.0,51666.666666666664,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
336,2024,Januari,TRG,Terung,15,5,10,0,8,18,750.0,1500,6000,75000.0,150000,225000.0,15,1,0,False,2024-01-01,23.4,282.1,400.0,0.49999999999999994,0.8660254037844387,40000.0,60166.666666666664,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
362,2024,Februari,TRG,Terung,18,4,0,0,3,17,600.0,0,6000,60000.0,0,60000.0,4,2,0,False,2024-02-01,23.5,316.1,400.0,0.8660254037844386,0.5000000000000001,225000.0,125833.33333333333,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
388,2024,Maret,TRG,Terung,17,4,13,0,2,15,600.0,2600,4000,60000.0,260000,320000.0,17,3,0,True,2024-03-01,23.4,316.2,400.0,1.0,6.123233995736766e-17,60000.0,108333.33333333333,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
414,2024,April,TRG,Terung,0,0,0,0,0,0,0.0,0,5333,0.0,0,0.0,0,4,1,False,2024-04-01,24.0,309.0,400.0,0.8660254037844387,-0.49999999999999983,320000.0,201666.66666666666,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
440,2024,Mei,TRG,Terung,0,0,0,0,0,0,0.0,0,5333,0.0,0,0.0,0,5,1,False,2024-05-01,24.2,285.2,400.0,0.49999999999999994,-0.8660254037844387,0.0,126666.66666666667,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
466,2024,Juni,TRG,Terung,0,0,0,0,0,0,0.0,0,5333,0.0,0,0.0,0,6,1,False,2024-06-01,23.3,300.0,400.0,1.2246467991473532e-16,-1.0,0.0,106666.66666666667,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
492,2024,Juli,TRG,Terung,0,0,0,0,0,0,0.0,0,5333,0.0,0,0.0,0,7,1,False,2024-07-01,22.9,120.9,400.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
518,2024,Agustus,TRG,Terung,0,0,0,0,0,0,0.0,0,5333,0.0,0,0.0,0,8,1,False,2024-08-01,23.8,114.7,400.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
544,2024,September,TRG,Terung,0,0,0,0,0,0,0.0,0,5333,0.0,0,0.0,0,9,1,False,2024-09-01,23.8,177.0,400.0,-1.0,-1.8369701987210297e-16,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
570,2024,Oktober,TRG,Terung,0,0,0,0,0,0,0.0,0,5333,0.0,0,0.0,0,10,1,False,2024-10-01,24.3,297.6,400.0,-0.8660254037844386,0.5000000000000001,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
596,2024,November,TRG,Terung,0,0,0,0,0,0,0.0,0,5333,0.0,0,0.0,0,11,1,False,2024-11-01,23.4,393.0,400.0,-0.5000000000000004,0.8660254037844384,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
622,2024,Desember,TRG,Terung,0,0,0,0,0,0,0.0,0,5333,0.0,0,0.0,0,12,1,False,2024-12-01,23.2,384.4,400.0,-2.4492935982947064e-16,1.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
648,2025,Januari,TRG,Terung,11,0,11,0,2,13,0.0,880,4500,0.0,88000,88000.0,11,1,0,False,2025-01-01,22.8,282.1,400.0,0.49999999999999994,0.8660254037844387,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
674,2025,Februari,TRG,Terung,13,3,10,0,6,16,240.0,800,4000,24000.0,80000,104000.0,13,2,0,False,2025-02-01,22.7,305.2,400.0,0.8660254037844386,0.5000000000000001,88000.0,29333.333333333332,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
700,2025,Maret,TRG,Terung,16,3,13,0,2,15,240.0,1040,4000,24000.0,104000,128000.0,16,3,0,False,2025-03-01,23.2,316.2,400.0,1.0,6.123233995736766e-17,104000.0,64000.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
726,2025,April,TRG,Terung,15,4,11,0,4,15,320.0,880,4000,32000.0,88000,120000.0,15,4,0,False,2025-04-01,23.1,309.0,400.0,0.8660254037844387,-0.49999999999999983,128000.0,106666.66666666667,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train
752,2025,Mei,TRG,Terung,15,0,15,0,0,15,0.0,1200,4000,0.0,120000,120000.0,15,5,0,False,2025-05-01,23.4,285.2,400.0,0.49999999999999994,-0.8660254037844387,120000.0,117333.33333333333,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,val
778,2025,Juni,TRG,Terung,15,0,0,0,0,15,0.0,0,0,0.0,0,0.0,0,6,1,False,2025-06-01,22.9,300.0,400.0,1.2246467991473532e-16,-1.0,120000.0,122666.66666666667,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,val
804,2025,Juli,TRG,Terung,15,2,0,0,2,15,120.0,0,4300,12000.0,0,12000.0,2,7,0,False,2025-07-01,22.9,120.9,400.0,-0.4999999999999998,-0.8660254037844388,0.0,80000.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,val
830,2025,Agustus,TRG,Terung,15,1,0,0,1,15,70.0,0,4000,7000.0,0,7000.0,1,8,0,False,2025-08-01,22.9,114.7,400.0,-0.8660254037844384,-0.5000000000000004,12000.0,44000.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,val
856,2025,September,TRG,Terung,15,2,0,0,2,15,145.0,0,8000,14500.0,0,14500.0,2,9,0,False,2025-09-01,23.5,177.0,400.0,-1.0,-1.8369701987210297e-16,7000.0,6333.333333333333,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,val
882,2025,Oktober,TRG,Terung,15,4,0,0,4,15,280.0,0,8000,28000.0,0,28000.0,4,10,0,False,2025-10-01,23.9,297.6,400.0,-0.8660254037844386,0.5000000000000001,14500.0,11166.666666666666,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,test
908,2025,November,TRG,Terung,15,7,8,0,7,15,525.0,600,7000,52500.0,60000,112500.0,15,11,0,False,2025-11-01,23.5,393.0,400.0,-0.5000000000000004,0.8660254037844384,28000.0,16500.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,test
934,2025,Desember,TRG,Terung,15,5,0,0,5,15,400.0,0,7000,40000.0,0,40000.0,5,12,0,False,2025-12-01,23.2,384.4,400.0,-2.4492935982947064e-16,1.0,112500.0,51666.666666666664,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,test
962,2026,Januari,TRG,Terung,15,5,10,0,8,18,750.0,1500,6000,75000.0,150000,225000.0,15,1,0,False,2026-01-01,22.2,282.1,400.0,0.49999999999999994,0.8660254037844387,40000.0,60166.666666666664,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,test
990,2026,Februari,TRG,Terung,18,4,0,0,3,17,600.0,0,6000,60000.0,0,60000.0,4,2,0,False,2026-02-01,22.5,306.3,400.0,0.8660254037844386,0.5000000000000001,225000.0,125833.33333333333,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,test
1018,2026,Maret,TRG,Terung,17,4,13,0,2,15,600.0,2600,4000,60000.0,260000,320000.0,17,3,0,True,2026-03-01,23.0,315.8,400.0,1.0,6.123233995736766e-17,60000.0,108333.33333333333,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,test
103,2023,April,TMT,Tomat,13,1,12,0,1,13,100.0,1200,35000,10000.0,120000,130000.0,13,4,0,False,2023-04-01,23.3,309.0,400.0,0.8660254037844387,-0.49999999999999983,140000.0,116666.66666666667,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
129,2023,Mei,TMT,Tomat,13,1,12,0,1,13,100.0,1200,3500,10000.0,120000,130000.0,13,5,0,False,2023-05-01,23.6,285.2,400.0,0.49999999999999994,-0.8660254037844387,130000.0,123333.33333333333,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
155,2023,Juni,TMT,Tomat,13,1,12,0,1,13,90.0,1080,3500,9000.0,108000,117000.0,13,6,0,False,2023-06-01,23.3,300.0,400.0,1.2246467991473532e-16,-1.0,130000.0,133333.33333333334,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
181,2023,Juli,TMT,Tomat,13,2,0,0,2,13,120.0,0,8000,12000.0,0,12000.0,2,7,0,False,2023-07-01,23.0,120.9,400.0,-0.4999999999999998,-0.8660254037844388,117000.0,125666.66666666667,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
207,2023,Agustus,TMT,Tomat,13,1,0,0,1,13,80.0,0,6000,8000.0,0,8000.0,1,8,0,False,2023-08-01,23.9,114.7,400.0,-0.8660254037844384,-0.5000000000000004,12000.0,86333.33333333333,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
233,2023,September,TMT,Tomat,13,4,0,0,4,13,280.0,0,3000,28000.0,0,28000.0,4,9,0,False,2023-09-01,24.8,177.0,400.0,-1.0,-1.8369701987210297e-16,8000.0,45666.666666666664,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
259,2023,Oktober,TMT,Tomat,13,4,0,0,4,13,280.0,0,5000,28000.0,0,28000.0,4,10,0,False,2023-10-01,25.6,297.6,400.0,-0.8660254037844386,0.5000000000000001,28000.0,16000.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
285,2023,November,TMT,Tomat,13,7,6,0,7,13,525.0,450,3000,52500.0,45000,97500.0,13,11,0,False,2023-11-01,24.1,393.0,400.0,-0.5000000000000004,0.8660254037844384,28000.0,21333.333333333332,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
311,2023,Desember,TMT,Tomat,13,2,0,0,2,13,160.0,0,3000,16000.0,0,16000.0,2,12,0,False,2023-12-01,23.9,384.4,400.0,-2.4492935982947064e-16,1.0,97500.0,51166.666666666664,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
337,2024,Januari,TMT,Tomat,13,4,9,0,5,14,800.0,1800,5000,80000.0,180000,260000.0,13,1,0,False,2024-01-01,23.4,282.1,400.0,0.49999999999999994,0.8660254037844387,16000.0,47166.666666666664,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
363,2024,Februari,TMT,Tomat,14,4,0,0,3,13,800.0,0,4000,80000.0,0,80000.0,4,2,0,False,2024-02-01,23.5,316.1,400.0,0.8660254037844386,0.5000000000000001,260000.0,124500.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
389,2024,Maret,TMT,Tomat,13,4,9,0,2,11,800.0,1800,4000,80000.0,180000,260000.0,13,3,0,False,2024-03-01,23.4,316.2,400.0,1.0,6.123233995736766e-17,80000.0,118666.66666666667,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
415,2024,April,TMT,Tomat,0,0,0,0,0,0,0.0,0,4333,0.0,0,0.0,0,4,1,False,2024-04-01,24.0,309.0,400.0,0.8660254037844387,-0.49999999999999983,260000.0,200000.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
441,2024,Mei,TMT,Tomat,0,0,0,0,0,0,0.0,0,4333,0.0,0,0.0,0,5,1,False,2024-05-01,24.2,285.2,400.0,0.49999999999999994,-0.8660254037844387,0.0,113333.33333333333,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
467,2024,Juni,TMT,Tomat,0,0,0,0,0,0,0.0,0,4333,0.0,0,0.0,0,6,1,False,2024-06-01,23.3,300.0,400.0,1.2246467991473532e-16,-1.0,0.0,86666.66666666667,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
493,2024,Juli,TMT,Tomat,0,0,0,0,0,0,0.0,0,4333,0.0,0,0.0,0,7,1,False,2024-07-01,22.9,120.9,400.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
519,2024,Agustus,TMT,Tomat,0,0,0,0,0,0,0.0,0,4333,0.0,0,0.0,0,8,1,False,2024-08-01,23.8,114.7,400.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
545,2024,September,TMT,Tomat,0,0,0,0,0,0,0.0,0,4333,0.0,0,0.0,0,9,1,False,2024-09-01,23.8,177.0,400.0,-1.0,-1.8369701987210297e-16,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
571,2024,Oktober,TMT,Tomat,0,0,0,0,0,0,0.0,0,4333,0.0,0,0.0,0,10,1,False,2024-10-01,24.3,297.6,400.0,-0.8660254037844386,0.5000000000000001,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
597,2024,November,TMT,Tomat,0,0,0,0,0,0,0.0,0,4333,0.0,0,0.0,0,11,1,False,2024-11-01,23.4,393.0,400.0,-0.5000000000000004,0.8660254037844384,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
623,2024,Desember,TMT,Tomat,0,0,0,0,0,0,0.0,0,4333,0.0,0,0.0,0,12,1,False,2024-12-01,23.2,384.4,400.0,-2.4492935982947064e-16,1.0,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
649,2025,Januari,TMT,Tomat,11,4,7,0,3,10,400.0,700,4000,40000.0,70000,110000.0,11,1,0,False,2025-01-01,22.8,282.1,400.0,0.49999999999999994,0.8660254037844387,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
